"year","state","candidate","last","xx","office","party","vote","incumbent","win","postal","class","votesmartid","fecid","fecid.note","slug","serious","day_in","day_out","city council","state rep","mayor","state senate","state ag","lt gov","us rep","gov","us senate"
2014,"Oklahoma","Jim Inhofe","Inhofe","2014OKInhofe","ok-senate-class-ii-2014","R",NA,"1",NA,"OK","ii","27027","S4OK00083","","jim-inhofe",1,9999,9999,0,1,1,1,0,0,1,0,1
2014,"Oklahoma","Matt Silverstein","Silverstein","2014OKSilverstein","ok-senate-class-ii-2014","D",NA,"0",NA,"OK","ii","146217","S4OK00216","","matthew-benjamin-silverstein",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Oklahoma","James Lankford","Lankford","2014OKLankford","ok-senate-class-iii-2014","R",NA,"0",NA,"OK","iii","124938","S4OK00232","house id","james-lankford",0,9999,9999,0,0,0,0,0,0,1,0,0
2014,"Oklahoma","T.W. Shannon","Shannon","2014OKShannon","ok-senate-class-iii-2014","R",NA,"0",NA,"OK","iii","65366","S4OK00257","","tw-shannon",0,9999,9999,0,1,0,0,0,0,0,0,0
2014,"Oregon","Mark Callahan","Callahan","2014ORCallahan","or-senate-class-ii-2014","R",NA,"0",NA,"OR","ii","128108","S4OR00172","","mark-allen-callahan",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Oregon","Sam Carpenter","Carpenter","2014ORCarpenter","or-senate-class-ii-2014","R",NA,"0",NA,"OR","ii","146000","S0OR00238","","sam-carpenter",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Oregon","Jason Conger","Conger","2014ORConger","or-senate-class-ii-2014","R",NA,"0",NA,"OR","ii","117344","S4OR00180","","jason-conger",1,9999,9999,0,1,0,0,0,0,0,0,0
2014,"Oregon","Pavel Goberman","Goberman","2014ORGoberman","or-senate-class-ii-2014","D",NA,"0",NA,"OR","ii","46441","S4OR00065","","pavel-goberman",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Oregon","Karl King","King","2014ORKing","or-senate-class-ii-2014","non-partisan",NA,"0",NA,"OR","ii",NA,"S4OR00164","","karl-king",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Oregon","Jeff Merkley","Merkley","2014ORMerkley","or-senate-class-ii-2014","D",NA,"1",NA,"OR","ii","23644","S8OR00207","","jeff-merkley",1,9999,9999,0,1,0,0,0,0,0,0,1
2014,"Oregon","Jo Rae Perkins","Perkins","2014ORPerkins","or-senate-class-ii-2014","R",NA,"0",NA,"OR","ii","146001","S4OR00156","","jo-rae-perkins",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Oregon","Monica Wehby","Wehby","2014ORWehby","or-senate-class-ii-2014","R",NA,"0",NA,"OR","ii",NA,"S4OR00198","","monica-wehby",1,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Rhode Island","Jack Reed","Reed","2014RIReed","ri-senate-class-ii-2014","D",NA,"1",NA,"RI","ii","27060","S6RI00163","","jack-reed",1,9999,9999,0,0,0,1,0,0,1,0,1
2014,"South Carolina","Lee Bright","Bright","2014SCBright","sc-senate-class-ii-2014","R",NA,"0",NA,"SC","ii","47863","S4SC00273","","lee-bright",1,9999,9999,0,0,0,1,0,0,0,0,0
2014,"South Carolina","Richard Cash","Cash","2014SCCash","sc-senate-class-ii-2014","R",NA,"0",NA,"SC","ii","121778","S4SC00265","","richard-james-cash",1,9999,9999,0,0,0,0,0,0,0,0,0
2014,"South Carolina","Bill Connor","Connor","2014SCConnor","sc-senate-class-ii-2014","R",NA,"0",NA,"SC","ii","121696","S4SC00299","","william-mellard-v-connor",1,9999,9999,0,0,0,0,0,0,0,0,0
2014,"South Carolina","DeTreville Bowers","Bowers","2014SCBowers","sc-senate-class-ii-2014","R",NA,"0",NA,"SC","ii",NA,"H4SC00026","house id","detreville-bowers",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"South Carolina","Lindsey Graham","Graham","2014SCGraham","sc-senate-class-ii-2014","R",NA,"1",NA,"SC","ii","21992","S0SC00149","","lindsey-graham",1,9999,9999,0,1,0,0,0,0,1,0,1
2014,"South Carolina","Nancy Mace","Mace","2014SCMace","sc-senate-class-ii-2014","R",NA,"0",NA,"SC","ii","146076","S4SC00281","","nancy-mace",1,9999,9999,0,0,0,0,0,0,0,0,0
2014,"South Carolina","Jay Stamper","Stamper","2014SCStamper","sc-senate-class-ii-2014","D",NA,"0",NA,"SC","ii",NA,"S4SC00257","","jeremy-michael-stamper",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"South Carolina","Joyce Dickerson","Dickerson","2014SCDickerson","sc-senate-class-iii-2014","D",NA,"0",NA,"SC","iii","96848","S4SC00307","","joyce-dickerson",1,9999,9999,0,0,0,0,0,0,0,0,0
2014,"South Carolina","Tim Scott","Scott","2014SCScott","sc-senate-class-iii-2014","R",NA,"a",NA,"SC","iii","11940","S4SC00240","","tim-scott",1,9999,9999,1,1,0,0,0,0,1,0,1
2014,"South Carolina","Rick Wade","Wade","2014SCWade","sc-senate-class-iii-2014","D",NA,"0",NA,"SC","iii",NA,"S4SC00315","","rick-wade",0,9999,243,0,0,0,0,0,0,0,0,0
2014,"South Carolina","Harold Pavilack","Pavilack","2014SCPavilack","sc-senate-class-iii-2014","D",NA,"0",NA,"SC","iii","138605","S2SC00087","","harold-pavilack",1,9999,9999,0,0,0,0,0,0,0,0,0
2014,"South Carolina","Sidney Moore","Moore","2014SCMoore","sc-senate-class-iii-2014","D",NA,"0",NA,"SC","iii",NA,"#N/A","","sidney-moore",1,9999,9999,1,0,0,0,0,0,0,0,0
2014,"South Dakota","Larry Pressler","Pressler","2014SDPressler","sd-senate-class-ii-2014","I",NA,"0",NA,"SD","ii","53346","S8SD00024","","larry-pressler",1,9999,9999,0,0,0,0,0,0,1,0,1
2014,"South Dakota","Annette Bosworth","Bosworth","2014SDBosworth","sd-senate-class-ii-2014","R",NA,"0",NA,"SD","ii","145997","S4SD00064","","annette-dr-bosworth",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"South Dakota","Stace Nelson","Nelson","2014SDNelson","sd-senate-class-ii-2014","R",NA,"0",NA,"SD","ii","121381","S4SD00080","","stacey-stace-victor-nelson",0,9999,9999,0,1,0,0,0,0,0,0,0
2014,"South Dakota","Jason Ravnsborg","Ravnsborg","2014SDRavnsborg","sd-senate-class-ii-2014","R",NA,"0",NA,"SD","ii",NA,"S4SD00098","","jason-ravnsborg",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"South Dakota","Larry Rhoden","Rhoden","2014SDRhoden","sd-senate-class-ii-2014","R",NA,"0",NA,"SD","ii","48290","S4SD00072","","larry-robert-rhoden",0,9999,9999,0,1,0,1,0,0,0,0,0
2014,"South Dakota","Mike Rounds","Rounds","2014SDRounds","sd-senate-class-ii-2014","R",NA,"0",NA,"SD","ii","7455","S4SD00049","","marion-michael-rounds",1,9999,9999,0,0,0,1,0,0,0,1,0
2014,"South Dakota","Rick Weiland","Weiland","2014SDWeiland","sd-senate-class-ii-2014","D",NA,"0",NA,"SD","ii","397","S4SD00056","","rick-weiland",1,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Tennessee","Terry Adams ","Adams","2014TNAdams","tn-senate-class-ii-2014","D",NA,"0",NA,"TN","ii","146210","S4TN00328","","terry-adams",1,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Tennessee","Joe Carr","Carr","2014TNCarr","tn-senate-class-ii-2014","R",NA,"0",NA,"TN","ii","65520","S4TN00302","","joe-carr",1,9999,9999,0,1,0,0,0,0,0,0,0
2014,"Tennessee","Larry Crim","Crim","2014TNCrim","tn-senate-class-ii-2014","D",NA,"0",NA,"TN","ii","125453","S2TN00223","","larry-r-crim",1,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Tennessee","Brenda Lenard","Lenard","2014TNLenard","tn-senate-class-ii-2014","R",NA,"0",NA,"TN","ii","136039","S2TN00231","no id","brenda-lenard",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Tennessee","Jacob Maurer","Maurer","2014TNMaurer","tn-senate-class-ii-2014","D",NA,"0",NA,"TN","ii",NA,"#N/A","no id","jacob-maurer",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Tennessee","Lamar Alexander","Alexander","2014TNAlexander","tn-senate-class-ii-2014","R",NA,"1",NA,"TN","ii","15691","S2TN00058","","lamar-alexander",1,9999,9999,0,0,0,0,0,0,0,1,1
2014,"Tennessee","Danny Page","Page","2014TNPage","tn-senate-class-ii-2014","R",NA,"0",NA,"TN","ii","146209","S4TN00310","","danny-page",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Texas","David Alameel","Alameel","2014TXAlameel","tx-senate-class-ii-2014","D",NA,"0",NA,"TX","ii","135595","S4TX00516","","david-alameel",1,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Texas","Curt Cleaver","Cleaver","2014TXCleaver","tx-senate-class-ii-2014","R",NA,"0",NA,"TX","ii","135704","S2TX00387","","curtis-c-cleaver",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Texas","Ken Cope","Cope","2014TXCope","tx-senate-class-ii-2014","R",NA,"0",NA,"TX","ii","147373","S4TX00532","","ken-cope",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Texas","John Cornyn","Cornyn","2014TXCornyn","tx-senate-class-ii-2014","R",NA,"1",NA,"TX","ii","15375","S2TX00106","","john-cornyn",1,9999,9999,0,0,0,0,1,0,0,0,1
2014,"Texas","Mike Fjetland","Fjetland","2014TXFjetland","tx-senate-class-ii-2014","D",NA,"0",NA,"TX","ii","49259","S4TX00474","","mike-fjetland",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Texas","Harry Kim ","Kim","2014TXKim","tx-senate-class-ii-2014","D",NA,"0",NA,"TX","ii","146289","S4TX00540","","harry-kim",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Texas","Chris Mapp","Mapp","2014TXMapp","tx-senate-class-ii-2014","R",NA,"0",NA,"TX","ii","147372","S4TX00508","","chris-mapp",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Texas","Rebecca Paddock","Paddock","2014TXPaddock","tx-senate-class-ii-2014","L",NA,"0",NA,"TX","ii",NA,"#N/A","no id","rebecca-paddock",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Texas","Tanuja Paruchuri","Paruchuri","2014TXParuchuri","tx-senate-class-ii-2014","L",NA,"0",NA,"TX","ii",NA,"#N/A","no id","tanuja-paruchuri",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Texas","Reid Reasor","Reasor","2014TXReasor","tx-senate-class-ii-2014","R",NA,"0",NA,"TX","ii","146288","S4TX00490","","reid-reasor",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Texas","Kesha Rogers","Rogers","2014TXRogers","tx-senate-class-ii-2014","D",NA,"0",NA,"TX","ii","116997","S4TX00482","","kesha-rogers",1,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Texas","Jon Roland","Roland","2014TXRoland","tx-senate-class-ii-2014","L",NA,"0",NA,"TX","ii","102078","#N/A","no id","jon-roland",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Texas","Maxey Scherr","Scherr","2014TXScherr","tx-senate-class-ii-2014","D",NA,"0",NA,"TX","ii","147335","S4TX00458","","maxey-scherr",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Texas","Steve Stockman","Stockman","2014TXStockman","tx-senate-class-ii-2014","R",NA,"0",NA,"TX","ii","21703","S4TX00524","","steve-stockman",0,9999,9999,0,0,0,0,0,0,1,0,0
2014,"Texas","Dwayne Stovall","Stovall","2014TXStovall","tx-senate-class-ii-2014","R",NA,"0",NA,"TX","ii","138324","S4TX00433","","dwayne-stovall",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Texas","Linda Vega","Vega","2014TXVega","tx-senate-class-ii-2014","R",NA,"0",NA,"TX","ii","145990","S4TX00466","","linda-vega",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Virginia","Ed Gillespie","Gillespie","2014VAGillespie","va-senate-class-ii-2014","R",NA,"0",NA,"VA","ii",NA,"S4VA00155","","ed-gillespie",1,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Virginia","Shak Hill","Hill","2014VAHill","va-senate-class-ii-2014","R",NA,"0",NA,"VA","ii",NA,"S4VA00148","","shak-hill",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Virginia","Tony DeTora","DeTora","2014VADeTora","va-senate-class-ii-2014","R",NA,"0",NA,"VA","ii",NA,"S4VA00163","","tony-detora",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Virginia","Chuck Moss","Moss","2014VAMoss","va-senate-class-ii-2014","R",NA,"0",NA,"VA","ii",NA,"#N/A","no id","chuck-moss",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Virginia","Mark Warner","Warner","2014VAWarner","va-senate-class-ii-2014","D",NA,"1",NA,"VA","ii","535","S6VA00093","","mark-warner",1,9999,9999,0,0,0,0,0,0,0,1,1
2014,"West Virginia","Shelley Moore Capito","Capito","2014WVCapito","wv-senate-class-ii-2014","R",NA,"0",NA,"WV","ii","11701","S4WV00159","","shelley-moore-capito",1,9999,9999,0,1,0,0,0,0,1,0,0
2014,"West Virginia","Pat McGeehan","McGeehan","2014WVMcGeehan","wv-senate-class-ii-2014","R",NA,"0",NA,"WV","ii","102190","S4WV00167","","pat-mcgeehan",0,9999,9999,0,1,0,0,0,0,0,0,0
2014,"West Virginia","Sheirl Fletcher","Fletcher","2014WVFletcher","wv-senate-class-ii-2014","D",NA,"0",NA,"WV","ii","11792","S8WV00101","","sheirl-fletcher",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"West Virginia","Matthew Dodrill","Dodrill","2014WVDodrill","wv-senate-class-ii-2014","R",NA,"0",NA,"WV","ii","147810","S4WV00209","","matthew-dodrill",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"West Virginia","David Wamsley","Wamsley","2014WVWamsley","wv-senate-class-ii-2014","D",NA,"0",NA,"WV","ii","145957","#N/A","no id","david-wamsley",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"West Virginia","Larry Butcher","Butcher","2014WVButcher","wv-senate-class-ii-2014","R",NA,"0",NA,"WV","ii","26413","#N/A","no id","larry-butcher",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"West Virginia","Dennis Melton","Melton","2014WVMelton","wv-senate-class-ii-2014","D",NA,"0",NA,"WV","ii","148664","#N/A","no id","dennis-melton",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"West Virginia","Natalie Tennant","Tennant","2014WVTennant","wv-senate-class-ii-2014","D",NA,"0",NA,"WV","ii","110922","S4WV00183","","natalie-tennant",1,9999,9999,0,0,0,0,1,0,0,0,0
2014,"Wyoming","Thomas Bleming","Bleming","2014WYBleming","wy-senate-class-ii-2014","R",NA,"0",NA,"WY","ii","140041","#N/A","no id","thomas-bleming",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Wyoming","Charlie Hardy","Hardy","2014WYHardy","wy-senate-class-ii-2014","D",NA,"0",NA,"WY","ii",NA,"S4WY00097","","charlie-hardy",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Wyoming","Rex Wilde","Wilde","2014WYWilde","wy-senate-class-ii-2014","D",NA,"0",NA,"WY","ii","127260","#N/A","no id","rex-wilde",0,9999,9999,0,0,0,0,0,0,0,0,0
2014,"Wyoming","Mike Enzi","Enzi","2014WYEnzi","wy-senate-class-ii-2014","R",NA,"1",NA,"WY","ii","558","S6WY00126","","michael-b-enzi",1,9999,9999,0,1,1,1,0,0,0,0,1
2012,"Connecticut","Michael D. Adams","Adams","2012CTAdams","ct-senate-class-i-2012","W",388,"0",0,"CT","i",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"Maryland","Dean Ahmad","Ahmad","2012MDAhmad","md-senate-class-i-2012","LIB",32252,"0",0,"MD","i","142326","S8MD00088","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"Missouri","Todd Akin","Akin","2012MOAkin","mo-senate-class-i-2012","REP",1066159,"0",0,"MO","i","9301","S2MO00429","","",NA,NA,NA,0,1,0,0,0,0,1,0,0
2012,"West Virginia","Bob Henry Baber","Baber","2012WVBaber","wv-senate-class-i-2012","MTP",19517,"0",0,"WV","i","52451","S2WV00070","","",NA,NA,NA,0,0,1,0,0,0,0,0,0
2012,"Maryland","Brandy Baker","Baker","2012MDBaker","md-senate-class-i-2012","W",151,"0",0,"MD","i","65084","S2MD00503","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"Wisconsin","Tammy Baldwin","Baldwin","2012WIBaldwin","wi-senate-class-i-2012","DEM",1547104,"0",1,"WI","i","3470","S2WI00219","","",NA,NA,NA,1,1,0,0,0,0,1,0,0
2012,"Wyoming","John Barrasso","Barrasso","2012WYBarrasso","wy-senate-class-i-2012","REP",185250,"1",1,"WY","i","52662","S6WY00068","","",NA,NA,NA,0,0,0,1,0,0,0,0,1
2012,"New Mexico","Jon Barrie","Barrie","2012NMBarrie","nm-senate-class-i-2012","IAP",28199,"0",0,"NM","i","22687","S2NM00112","","",NA,NA,NA,0,0,0,0,0,0,1,0,0
2012,"Utah","Bill Barron","Barron","2012UTBarron","ut-senate-class-i-2012","UN",7172,"0",0,"UT","i","135910","S2UT00187","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"Washington","Michael Baumgartner","Baumgartner","2012WABaumgartner","wa-senate-class-i-2012","REP",1213924,"0",0,"WA","i","126301","S2WA00288","","",NA,NA,NA,0,0,0,1,0,0,0,0,0
2012,"North Dakota","Rick Berg","Berg","2012NDBerg","nd-senate-class-i-2012","REP",158282,"0",0,"ND","i","7693","S2ND00073","","",NA,NA,NA,0,1,0,0,0,0,1,0,0
2012,"Nevada","Shelley Berkley","Berkley","2012NVBerkley","nv-senate-class-i-2012","DEM",446080,"0",0,"NV","i","22744","S2NV00209","","",NA,NA,NA,0,1,0,0,0,0,1,0,0
2012,"Minnesota","Kurt Bills","Bills","2012MNBills","mn-senate-class-i-2012","REP",867974,"0",0,"MN","i","123261","S2MN00266","","",NA,NA,NA,0,1,0,0,0,0,0,0,0
2012,"Florida","Piotr Blass","Blass","2012FLBlass","fl-senate-class-i-2012","W",9,"0",0,"FL","i","31261","S4FL00272","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"Michigan","Scott A. Boman","Boman","2012MIBoman","mi-senate-class-i-2012","LIB",84480,"0",0,"MI","i","790","S8MI00315","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"Maryland","Daniel J. Bongino","Bongino","2012MDBongino","md-senate-class-i-2012","REP",693291,"0",0,"MD","i","135123","S2MD00370","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"Florida","Chris Borgia","Borgia","2012FLBorgia","fl-senate-class-i-2012","NPA",82089,"0",0,"FL","i","137896","S2FL00326","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"New Jersey","Daryl Mikell Brooks ","Brooks","2012NJBrooks","nj-senate-class-i-2012","RN",2075,"0",0,"NJ","i","43323","S6NJ00313","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"Massachusetts","Scott P. Brown","Brown","2012MABrown","ma-senate-class-i-2012","REP",1458048,"1",0,"MA","i","18919","S0MA00109","","",NA,NA,NA,0,1,0,1,0,0,0,0,1
2012,"Ohio","Sherrod Brown","Brown","2012OHBrown","oh-senate-class-i-2012","DEM",2762690,"1",1,"OH","i","27018","S6OH00163","","",NA,NA,NA,0,1,0,0,1,0,1,0,1
2012,"Washington","Maria Cantwell","Cantwell","2012WACantwell","wa-senate-class-i-2012","DEM",1855493,"1",1,"WA","i","27122","S8WA00194","","",NA,NA,NA,0,1,0,0,0,0,1,0,1
2012,"Maryland","Benjamin L. Cardin","Cardin","2012MDCardin","md-senate-class-i-2012","DEM",1474028,"1",1,"MD","i","26888","S6MD03177","","",NA,NA,NA,0,1,0,0,0,0,1,0,1
2012,"Arizona","Richard Carmona","Carmona","2012AZCarmona","az-senate-class-i-2012","DEM",1036542,"0",0,"AZ","i","141193","S2AZ00232","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"Delaware","Thomas R. Carper","Carper","2012DECarper","de-senate-class-i-2012","DEM",265415,"1",1,"DE","i","22421","S8DE00079","","",NA,NA,NA,0,0,0,0,0,0,1,1,1
2012,"Pennsylvania","Bob Casey","Casey","2012PACasey","pa-senate-class-i-2012","DEM",3021364,"1",1,"PA","i","2541","S6PA00217","","",NA,NA,NA,0,0,0,0,1,0,0,0,1
2012,"Minnesota","Michael Cavlan","Cavlan","2012MNCavlan","mn-senate-class-i-2012","MOP",13986,"0",0,"MN","i","38548","S6MN00408","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"Wyoming","Tim Chesnut","Chesnut","2012WYChesnut","wy-senate-class-i-2012","DEM",53019,"0",0,"WY","i",NA,"S2WY00109","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"New York","Colia Clark","Clark","2012NYClark","ny-senate-class-i-2012","GRE",42591,"0",0,"NY","i","143438","S0NY00626","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"Tennessee","Mark E. Clayton","Clayton","2012TNClayton","tn-senate-class-i-2012","DEM",705882,"0",0,"TN","i","109697","S8TN00279","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"Connecticut","Matthew Coleman","Coleman","2012CTColeman","ct-senate-class-i-2012","W",6414,"0",0,"CT","i",NA,"S0CT00276","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"Texas","David B. Collins","Collins","2012TXCollins","tx-senate-class-i-2012","GRE",67404,"0",0,"TX","i","139600","S2TX00486","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"Tennessee","Bob Corker","Corker","2012TNCorker","tn-senate-class-i-2012","REP",1506443,"1",1,"TN","i","65905","S6TN00216","","",NA,NA,NA,0,0,1,0,0,0,0,0,1
2012,"Montana","Dan Cox","Cox","2012MTCox","mt-senate-class-i-2012","LIB",31892,"0",0,"MT","i","120751","S2MT00112","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"Florida","Naomi Craine","Craine","2012FLCraine","fl-senate-class-i-2012","W",19,"0",0,"FL","i","22311","S2FL00383","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"Mississippi","Thomas Cramer","Cramer","2012MSCramer","ms-senate-class-i-2012","CON",15281,"0",0,"MS","i","135353","S2MS00124","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"Tennessee","Larry R. Crim","Crim","2012TNCrim","tn-senate-class-i-2012","D/W",218,"0",0,"TN","i","125453","S2TN00223","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"Tennessee","Shaun E. Crowell","Crowell","2012TNCrowell","tn-senate-class-i-2012","IND",20936,"0",0,"TN","i","139793","S2TN00256","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"Texas","Ted Cruz","Cruz","2012TXCruz","tx-senate-class-i-2012","REP",4440137,"0",1,"TX","i","135705","S2TX00312","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"Maine","Danny Francis Dalton","Dalton","2012MEDalton","me-senate-class-i-2012","NON",5807,"0",0,"ME","i","142752","S2ME00174","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"Tennessee","Gary G. Davis","Davis","2012TNDavis","tn-senate-class-i-2012","D/W",18,"0",0,"TN","i","49106","S2TN00082","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"Minnesota","Tim Davis","Davis","2012MNDavis","mn-senate-class-i-2012","GRT",30531,"0",0,"MN","i","951","S6MN00234","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"New Jersey","Gwen Diakos","Diakos","2012NJDiakos","nj-senate-class-i-2012","JSI",9377,"0",0,"NJ","i","135249","S2NJ00353","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"Vermont","Pete Diamondstone","Diamondstone","2012VTDiamondstone","vt-senate-class-i-2012","LU",2511,"0",0,"VT","i",NA,"S6VT00152","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"Maine","Cynthia Dill","Dill","2012MEDill","me-senate-class-i-2012","DEM",92900,"0",0,"ME","i","57558","S2ME00083","","",NA,NA,NA,1,1,0,1,0,0,0,0,0
2012,"Missouri","Jonathan Dine","Dine","2012MODine","mo-senate-class-i-2012","LIB",165468,"0",0,"MO","i","123277","S0MO00340","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"Maine","Andrew Ian Dodge","Dodge","2012MEDodge","me-senate-class-i-2012","IFL",5624,"0",0,"ME","i","135880","S2ME00059","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"Indiana","Joe Donnelly","Donnelly","2012INDonnelly","in-senate-class-i-2012","DEM",1281181,"0",1,"IN","i","34212","S2IN00091","","",NA,NA,NA,0,0,0,0,0,0,1,0,0
2012,"New Jersey","J. David Dranikoff","Dranikoff","2012NJDranikoff","nj-senate-class-i-2012","TIC",3830,"0",0,"NJ","i","142489","S2NJ00486","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"New York","Chris Edes","Edes","2012NYEdes","ny-senate-class-i-2012","LIB",32002,"0",0,"NY","i","143054","S2NY00309","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"California","Elizabeth Emken","Emken","2012CAEmken","ca-senate-class-i-2012","REP",4713887,"0",0,"CA","i","120046","S2CA00641","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"Vermont","Cris Ericson","Ericson","2012VTEricson","vt-senate-class-i-2012","USM",5924,"0",0,"VT","i","51041","S4VT00132","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"California","Dianne Feinstein","Feinstein","2012CAFeinstein","ca-senate-class-i-2012","DEM",7864624,"1",1,"CA","i","53273","S0CA00199","","",NA,NA,NA,0,0,1,0,0,0,0,0,1
2012,"Nebraska","Deb Fischer","Fischer","2012NEFischer","ne-senate-class-i-2012","REP",455593,"0",1,"NE","i","41963","S2NE00094","","",NA,NA,NA,0,0,0,1,0,0,0,0,0
2012,"Arizona","Jeff Flake","Flake","2012AZFlake","az-senate-class-i-2012","REP",1104457,"0",1,"AZ","i","28128","S2AZ00141","","",NA,NA,NA,0,0,0,0,0,0,1,0,0
2012,"Tennessee","David Gatchell ","Gatchell","2012TNGatchell","tn-senate-class-i-2012","IND",6523,"0",0,"TN","i","139795","S6TN00299","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"Florida","Bill Gaylor","Gaylor","2012FLGaylor","fl-senate-class-i-2012","NPA",126079,"0",0,"FL","i","137897","S2FL00359","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"Utah","Daniel Geery","Geery","2012UTGeery","ut-senate-class-i-2012","UJP",8342,"0",0,"UT","i","137383","S2UT00260","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"New York","Kirsten Gillibrand","Gillibrand","2012NYGillibrand","ny-senate-class-i-2012","D/WF/IDP Combined Parties",4822330,"1",1,"NY","i","65147","S0NY00410","","",NA,NA,NA,0,0,0,0,0,0,1,0,1
2012,"Mississippi","Albert N. Gore Jr.","Gore","2012MSGore","ms-senate-class-i-2012","DEM",503467,"0",0,"MS","i","135350","S2MS00074","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2012,"Delaware","Andrew Richard Groff","Groff","2012DEGroff","de-senate-class-i-2012","GRE",3191,"0",0,"DE","i","143230","S2DE00098","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
