cycle,id,states.abbrev,start_date,end_date,sample_size,pollsters.name,population,nationwide,tracking,partisan,date_added
2012,29949,FL,10/8/12,10/10/12,800,Mason-Dixon,lv,0,,,10/11/12
2012,29874,MT,10/8/12,10/10/12,737,PPP,lv,0,,,10/10/12
2012,29901,NV,10/8/12,10/10/12,594,PPP,lv,0,,,10/10/12
2012,29900,CA,10/7/12,10/10/12,539,SurveyUSA,lv,0,,,10/10/12
2012,29950,CA,10/7/12,10/10/12,830,M4 Strategies,lv,0,,,10/12/12
2012,29978,AZ,10/4/12,10/10/12,450,Behavior Research Center,lv,0,,,10/13/12
2012,29977,AZ,10/4/12,10/10/12,523,Behavior Research Center,rv,1,,,10/13/12
2012,29884,PA,10/9/12,10/9/12,500,Rasmussen (Pulse Opinion Research),lv,0,,,10/10/12
2012,29882,WI,10/9/12,10/9/12,500,Rasmussen (Pulse Opinion Research),lv,0,,,10/10/12
2012,29937,VA,10/8/12,10/9/12,600,McLaughlin,lv,0,,R,10/11/12
2012,29938,AZ,10/8/12,10/9/12,500,GS Strategy Group,lv,0,,R,10/11/12
2012,29971,NV,10/8/12,10/9/12,900,Dane,rv,0,,,10/12/12
2012,29923,FL,10/7/12,10/9/12,1272,NBC/Marist,rv,0,,,10/11/12
2012,29935,VA,10/7/12,10/9/12,1296,We Ask America,lv,0,,,10/11/12
2012,29872,AZ,10/7/12,10/9/12,453,Tarrance,lv,0,,R,10/10/12
2012,29920,OH,10/7/12,10/9/12,994,NBC/Marist,lv,0,,,10/11/12
2012,29877,AZ,10/7/12,10/9/12,602,Harstad,lv,0,,D,10/10/12
2012,29921,OH,10/7/12,10/9/12,1280,NBC/Marist,rv,0,,,10/11/12
2012,29924,VA,10/7/12,10/9/12,981,NBC/Marist,lv,0,,,10/11/12
2012,29885,OH,10/7/12,10/9/12,842,JZ Analytics (online),lv,0,1,,10/10/12
2012,29925,VA,10/7/12,10/9/12,1285,NBC/Marist,rv,0,,,10/11/12
2012,29922,FL,10/7/12,10/9/12,988,NBC/Marist,lv,0,,,10/11/12
2012,29928,WI,10/4/12,10/9/12,1327,The New York Times/Quinnipiac,lv,0,,,10/11/12
2012,29927,VA,10/4/12,10/9/12,1288,The New York Times/Quinnipiac,lv,0,,,10/11/12
2012,29879,FL,10/1/12,10/9/12,653,U. North Florida,lv,0,,,10/10/12
2012,29909,VA,10/8/12,10/8/12,1000,Pulse Opinion Research,lv,0,,,10/11/12
2012,29887,NM,10/8/12,10/8/12,500,Rasmussen (Pulse Opinion Research),lv,0,,,10/10/12
2012,29847,NV,10/8/12,10/8/12,500,Rasmussen (Pulse Opinion Research),lv,0,,,10/9/12
2012,29910,PA,10/8/12,10/8/12,1000,Pulse Opinion Research,lv,0,,,10/11/12
2012,29911,WI,10/8/12,10/8/12,1000,Pulse Opinion Research,lv,0,,,10/11/12
2012,29908,OH,10/8/12,10/8/12,1000,Pulse Opinion Research,lv,0,,,10/11/12
2012,29944,PA,10/7/12,10/8/12,600,McLaughlin,lv,0,,R,10/11/12
2012,29931,MI,10/6/12,10/8/12,600,Detroit News,lv,0,,,10/11/12
2012,29893,OH,10/5/12,10/8/12,808,SurveyUSA,lv,0,,,10/10/12
2012,29849,MN,10/5/12,10/8/12,937,PPP,lv,0,,,10/9/12
2012,29933,PA,10/4/12,10/8/12,600,Philadelphia Inquirer,lv,0,,,10/11/12
2012,29934,NJ,10/4/12,10/8/12,600,Philadelphia Inquirer,lv,0,,,10/11/12
2012,29868,MA,10/2/12,10/8/12,493,YouGov,rv,0,,,10/9/12
2012,29869,MA,10/2/12,10/8/12,436,YouGov,lv,0,,,10/9/12
2012,29835,CT,10/7/12,10/7/12,500,Rasmussen (Pulse Opinion Research),lv,0,,,10/9/12
2012,30826,MT,10/5/12,10/7/12,753,Pharos Research Group,lv,0,,,11/9/12
2012,30824,ND,10/5/12,10/7/12,756,Pharos Research Group,lv,0,,,11/9/12
2012,30822,NE,10/5/12,10/7/12,757,Pharos Research Group,lv,0,,,11/9/12
2012,29837,MA,10/5/12,10/7/12,501,MassINC Polling Group,lv,0,,,10/9/12
2012,30827,IN,10/5/12,10/7/12,759,Pharos Research Group,lv,0,,,11/9/12
2012,30828,FL,10/5/12,10/7/12,778,Pharos Research Group,lv,0,,,11/9/12
2012,29853,NM,10/4/12,10/7/12,600,GBA Strategies,lv,0,,D,10/9/12
2012,29820,VA,10/4/12,10/7/12,725,PPP,lv,0,,,10/8/12
2012,29833,PA,10/4/12,10/6/12,725,Susquehanna,lv,0,,,10/9/12
2012,29809,WI,10/4/12,10/6/12,979,PPP,lv,0,,,10/7/12
2012,29832,MI,10/4/12,10/6/12,600,EPIC/MRA,lv,0,,,10/8/12
2012,29830,MI,10/5/12,10/5/12,1122,FMW/Baydoun Consulting,lv,0,,,10/8/12
2012,29799,OH,10/4/12,10/5/12,1072,Wenzel Strategies,lv,0,,,10/6/12
2012,29834,ND,10/3/12,10/5/12,625,Mason-Dixon,lv,0,,,10/9/12
2012,29838,PA,10/1/12,10/5/12,545,Siena,lv,0,,,10/9/12
2012,29873,RI,9/26/12,10/5/12,471,Brown U.,lv,0,,,10/10/12
2012,29776,OH,10/4/12,10/4/12,500,Rasmussen (Pulse Opinion Research),lv,0,,,10/5/12
2012,29800,OH,10/4/12,10/4/12,1200,We Ask America,lv,0,,,10/6/12
2012,29775,VA,10/4/12,10/4/12,500,Rasmussen (Pulse Opinion Research),lv,0,,,10/5/12
2012,29801,FL,10/4/12,10/4/12,1200,We Ask America,lv,0,,,10/6/12
2012,29774,FL,10/4/12,10/4/12,500,Rasmussen (Pulse Opinion Research),lv,0,,,10/5/12
2012,29856,IN,10/3/12,10/4/12,600,McLaughlin,lv,0,,R,10/9/12
2012,29822,MA,10/2/12,10/4/12,602,Harstad,lv,0,,D,10/8/12
2012,29808,MA,9/28/12,10/4/12,440,WNEC,lv,0,,,10/7/12
2012,29777,NV,10/3/12,10/3/12,1006,Gravis Marketing,lv,0,,,10/5/12
2012,29752,AZ,10/1/12,10/3/12,595,PPP,lv,0,,,10/3/12
2012,29733,MO,10/1/12,10/3/12,700,PPP,lv,0,,,10/3/12
2012,29731,MO,10/2/12,10/2/12,500,Rasmussen (Pulse Opinion Research),lv,0,,,10/3/12
2012,29768,WI,10/1/12,10/2/12,500,Wilson,lv,0,,,10/4/12
2012,29958,CT,10/1/12,10/2/12,600,National Research,lv,0,,,10/12/12
2012,29763,CT,9/28/12,10/2/12,1696,Quinnipiac,lv,0,,,10/4/12
2012,29726,VA,9/30/12,10/1/12,1273,NBC/Marist,rv,0,,,10/3/12
2012,29727,VA,9/30/12,10/1/12,969,NBC/Marist,lv,0,,,10/3/12
2012,29724,FL,9/30/12,10/1/12,890,NBC/Marist,lv,0,,,10/3/12
2012,29783,MO,9/30/12,10/1/12,675,Wenzel Strategies,lv,0,,R,10/5/12
2012,29725,FL,9/30/12,10/1/12,1191,NBC/Marist,rv,0,,,10/3/12
2012,29728,OH,9/30/12,10/1/12,931,NBC/Marist,lv,0,,,10/3/12
2012,29729,OH,9/30/12,10/1/12,1241,NBC/Marist,rv,0,,,10/3/12
2012,29689,MO,9/30/12,9/30/12,600,Kiley & Company,lv,0,,D,10/1/12
2012,29678,FL,9/29/12,9/30/12,914,Gravis Marketing,lv,0,,,10/1/12
2012,29751,WI,9/27/12,9/30/12,1003,Marquette University,rv,0,,,10/3/12
2012,29668,OH,9/27/12,9/30/12,897,PPP,lv,0,,,10/1/12
2012,29750,WI,9/27/12,9/30/12,894,Marquette University,lv,0,,,10/3/12
2012,29766,MA,9/25/12,9/30/12,405,Opinion Dynamics,rv,0,,,10/4/12
2012,29703,RI,9/26/12,9/29/12,501,Fleming & Associates,lv,0,,,10/2/12
2012,29759,RI,9/26/12,9/29/12,501,WPRI,lv,0,,,10/3/12
2012,29657,OH,9/19/12,9/29/12,1662,Columbus Dispatch,lv,0,,,9/30/12
2012,29682,HI,9/26/12,9/28/12,1684,Honolulu Civil Beat,lv,0,,,10/1/12
2012,29670,MA,9/26/12,9/28/12,504,MassINC Polling Group,lv,0,,,10/1/12
2012,29897,ME,9/24/12,9/28/12,400,Pan Atlantic/SMS,lv,0,,,10/10/12
2012,29700,VA,9/19/12,9/28/12,589,Roanoke College,lv,0,,,10/2/12
2012,29677,NM,9/27/12,9/27/12,500,Rasmussen (Pulse Opinion Research),lv,0,,,10/1/12
2012,29702,NV,9/25/12,9/27/12,1152,We Ask America,lv,0,,,10/2/12
2012,29701,MO,9/25/12,9/27/12,1145,We Ask America,lv,0,,,10/2/12
2012,29648,NM,9/25/12,9/27/12,500,Public Opinion Strategies,lv,0,,R,9/29/12
2012,29695,NM,9/25/12,9/27/12,1258,We Ask America,lv,0,,,10/1/12
2012,29651,ND,9/24/12,9/27/12,600,DFM Research,lv,0,,D,9/29/12
2012,29658,MA,9/21/12,9/27/12,502,U. New Hampshire,lv,0,,,9/30/12
2012,29663,WA,9/26/12,9/26/12,500,Rasmussen (Pulse Opinion Research),lv,0,,,9/30/12
2012,29645,AZ,9/25/12,9/26/12,500,Moore Information,lv,0,,,9/28/12
2012,29604,CT,9/24/12,9/26/12,801,PPP,lv,0,,,9/26/12
2012,29650,NM,9/24/12,9/26/12,600,GBA Strategies,lv,0,,D,9/29/12
2012,29649,NM,9/24/12,9/26/12,600,GBA Strategies,lv,0,,D,9/29/12
2012,29617,VA,9/24/12,9/26/12,600,Suffolk,lv,0,,,9/27/12
2012,29636,PA,9/22/12,9/26/12,427,Muhlenberg,lv,0,,,9/28/12
2012,29706,TX,9/10/12,9/26/12,1175,Texas Lyceum,lv,0,,,10/2/12
2012,29596,AZ,9/25/12,9/25/12,500,Rasmussen (Pulse Opinion Research),lv,0,,,9/26/12
2012,29613,ME,9/25/12,9/25/12,500,Rasmussen (Pulse Opinion Research),lv,0,,,9/27/12
2012,29748,ME,9/24/12,9/25/12,400,GS Strategy Group,lv,0,,R,10/3/12
2012,29644,MT,9/23/12,9/25/12,606,Global Strategy Group,lv,0,,D,9/28/12
2012,29643,MT,9/23/12,9/25/12,606,Global Strategy Group,lv,0,,D,9/28/12
2012,29625,NV,9/23/12,9/25/12,1308,NBC/Marist,rv,0,,,9/28/12
2012,29626,NV,9/23/12,9/25/12,984,NBC/Marist,lv,0,,,9/28/12
2012,29577,MA,9/24/12,9/24/12,500,Rasmussen (Pulse Opinion Research),lv,0,,,9/25/12
2012,29591,FL,9/18/12,9/24/12,1196,The New York Times/Quinnipiac,lv,0,,,9/26/12
2012,29592,OH,9/18/12,9/24/12,1162,The New York Times/Quinnipiac,lv,0,,,9/26/12
2012,29593,PA,9/18/12,9/24/12,1180,The New York Times/Quinnipiac,lv,0,,,9/26/12
2012,29536,FL,9/20/12,9/23/12,861,PPP,lv,0,,,9/24/12
2012,29543,WI,9/20/12,9/23/12,1238,We Ask America,lv,0,,,9/24/12
2012,29572,NJ,9/19/12,9/23/12,715,Monmouth U.,rv,0,,,9/25/12
2012,29573,NJ,9/19/12,9/23/12,613,Monmouth U.,lv,0,,,9/25/12
2012,29611,IN,9/19/12,9/23/12,800,Howey/DePauw,lv,0,,,9/27/12
2012,29590,PA,9/18/12,9/23/12,632,Franklin & Marshall,rv,0,,,9/26/12
2012,29597,AZ,9/18/12,9/23/12,600,Anzalone,lv,0,,D,9/26/12
2012,29589,PA,9/18/12,9/23/12,392,Franklin & Marshall,lv,0,,,9/26/12
2012,29594,MD,9/17/12,9/23/12,813,Gonzalez,lv,0,,,9/26/12
2012,29634,MI,9/21/12,9/22/12,1036,Gravis Marketing,rv,0,,,9/28/12
2012,29566,OH,9/21/12,9/22/12,594,Gravis Marketing,lv,0,,,9/24/12
2012,29635,MI,9/21/12,9/22/12,804,Gravis Marketing,lv,0,,,9/28/12
2012,29487,MA,9/20/12,9/20/12,868,Kimball Political Consulting,lv,0,,,9/21/12
2012,29607,MO,9/20/12,9/20/12,817,Chilenski Strategies,lv,0,,,9/26/12
2012,29541,MI,9/20/12,9/20/12,500,Rasmussen (Pulse Opinion Research),lv,0,,,9/24/12
2012,29581,NV,9/19/12,9/20/12,500,Public Opinion Strategies,lv,0,,,9/25/12
2012,29535,PA,9/18/12,9/20/12,800,Susquehanna,lv,0,,,9/23/12
2012,29583,NV,9/18/12,9/20/12,501,PPP,lv,0,,,9/25/12
2012,29530,NE,9/17/12,9/20/12,800,Wiese Research Associates,rv,0,,,9/23/12
2012,29534,NE,9/17/12,9/20/12,656,Wiese Research Associates,lv,0,,,9/23/12
2012,29547,PA,9/12/12,9/20/12,522,Mercyhurst College,lv,0,,,9/24/12
2012,29462,PA,9/19/12,9/19/12,500,Rasmussen (Pulse Opinion Research),lv,0,,,9/21/12
2012,29411,WI,9/18/12,9/19/12,842,PPP,lv,0,,,9/20/12
2012,29526,MT,9/17/12,9/19/12,625,Mason-Dixon,lv,0,,,9/23/12
2012,29542,MN,9/17/12,9/19/12,800,Star Tribune,lv,0,,,9/24/12
2012,29515,FL,9/17/12,9/19/12,800,Mason-Dixon,lv,0,,,9/21/12
2012,29408,NV,9/18/12,9/18/12,500,Rasmussen (Pulse Opinion Research),lv,0,,,9/20/12
2012,29409,FL,9/18/12,9/18/12,1230,We Ask America,lv,0,,,9/20/12
2012,29381,ME,9/17/12,9/18/12,804,PPP,lv,0,,,9/19/12
2012,29447,WI,9/16/12,9/18/12,1295,NBC/Marist,rv,0,,,9/20/12
2012,29448,WI,9/16/12,9/18/12,968,NBC/Marist,lv,0,,,9/20/12
2012,29397,FL,9/16/12,9/18/12,829,Fox News,lv,0,,,9/19/12
2012,29403,VA,9/16/12,9/18/12,1006,Fox News,lv,0,,,9/19/12
2012,29402,OH,9/16/12,9/18/12,1009,Fox News,lv,0,,,9/19/12
2012,29385,CA,9/6/12,9/18/12,891,Field Poll,lv,0,,,9/19/12
2012,29412,WI,9/17/12,9/17/12,500,Rasmussen (Pulse Opinion Research),lv,0,,,9/20/12
2012,29404,MO,9/16/12,9/17/12,1952,Gravis Marketing,lv,0,,,9/20/12
2012,29386,MA,9/15/12,9/17/12,507,MassINC Polling Group,lv,0,,,9/19/12
2012,29382,ME,9/15/12,9/17/12,856,Maine People's Resource Center,lv,0,,,9/19/12
2012,29440,PA,9/15/12,9/17/12,800,Susquehanna,lv,0,,,9/20/12
2012,29416,MA,9/13/12,9/17/12,497,U. Mass.,lv,0,,,9/20/12
2012,29417,MA,9/13/12,9/17/12,524,U. Mass.,rv,0,,,9/20/12
2012,29377,VA,9/11/12,9/17/12,1474,The New York Times/Quinnipiac,lv,0,,,9/19/12
2012,29378,WI,9/11/12,9/17/12,1485,The New York Times/Quinnipiac,lv,0,,,9/19/12
2012,27156,FL,9/15/12,9/16/12,1728,Gravis Marketing,lv,0,,,9/18/12
2012,29413,MI,9/14/12,9/16/12,600,Detroit News,lv,0,,,9/20/12
2012,23942,VA,9/13/12,9/16/12,1021,PPP,lv,0,,,9/17/12
2012,27152,MA,9/13/12,9/16/12,600,Suffolk,lv,0,,,9/18/12
2012,23944,MA,9/13/12,9/16/12,876,PPP,lv,0,,,9/17/12
2012,29388,WI,9/13/12,9/16/12,601,Marquette University,lv,0,,,9/19/12
2012,29389,WI,9/13/12,9/16/12,705,Marquette University,rv,0,,,9/19/12
2012,29661,ME,9/12/12,9/16/12,618,Critical Insights,lv,0,,,9/30/12
2012,29387,CT,9/11/12,9/16/12,517,U. of Conn.,lv,0,,,9/19/12
2012,27168,PA,9/10/12,9/16/12,640,Muhlenberg,lv,0,,,9/18/12
2012,27159,MI,9/10/12,9/14/12,600,MRG,lv,0,,,9/18/12
2012,29500,TN,9/7/12,9/14/12,694,YouGov,lv,0,,,9/21/12
2012,29449,PA,9/7/12,9/14/12,1200,YouGov,rv,0,,,9/20/12
2012,29495,MN,9/7/12,9/14/12,857,YouGov,rv,0,,,9/21/12
2012,29427,WI,9/7/12,9/14/12,753,YouGov,lv,0,,,9/20/12
2012,29450,OH,9/7/12,9/14/12,1074,YouGov,rv,0,,,9/20/12
2012,29501,TN,9/7/12,9/14/12,765,YouGov,rv,0,,,9/21/12
2012,29431,NV,9/7/12,9/14/12,541,YouGov,lv,0,,,9/20/12
2012,29510,TX,9/7/12,9/14/12,1165,YouGov,lv,0,,,9/21/12
2012,29485,WA,9/7/12,9/14/12,880,YouGov,lv,0,,,9/21/12
2012,29505,MD,9/7/12,9/14/12,686,YouGov,lv,0,,,9/21/12
2012,29502,NY,9/7/12,9/14/12,1403,YouGov,lv,0,,,9/21/12
2012,29456,NV,9/7/12,9/14/12,580,YouGov,rv,0,,,9/20/12
2012,29511,TX,9/7/12,9/14/12,1231,YouGov,rv,0,,,9/21/12
2012,29506,MD,9/7/12,9/14/12,731,YouGov,rv,0,,,9/21/12
2012,29507,AZ,9/7/12,9/14/12,628,YouGov,lv,0,,,9/21/12
2012,29452,WI,9/7/12,9/14/12,790,YouGov,rv,0,,,9/20/12
2012,29503,NY,9/7/12,9/14/12,1521,YouGov,rv,0,,,9/21/12
2012,29490,NJ,9/7/12,9/14/12,1009,YouGov,lv,0,,,9/21/12
2012,29492,NM,9/7/12,9/14/12,293,YouGov,lv,0,,,9/21/12
2012,29508,AZ,9/7/12,9/14/12,658,YouGov,rv,0,,,9/21/12
2012,29491,NJ,9/7/12,9/14/12,1121,YouGov,rv,0,,,9/21/12
2012,29484,CA,9/7/12,9/14/12,1361,YouGov,lv,0,,,9/21/12
2012,29498,MO,9/7/12,9/14/12,734,YouGov,lv,0,,,9/21/12
2012,29493,NM,9/7/12,9/14/12,316,YouGov,rv,0,,,9/21/12
2012,29428,VA,9/7/12,9/14/12,1047,YouGov,lv,0,,,9/20/12
2012,29426,MI,9/7/12,9/14/12,1114,YouGov,lv,0,,,9/20/12
2012,29429,FL,9/7/12,9/14/12,1415,YouGov,lv,0,,,9/20/12
2012,29483,CA,9/7/12,9/14/12,1427,YouGov,rv,0,,,9/21/12
2012,29499,MO,9/7/12,9/14/12,748,YouGov,rv,0,,,9/21/12
2012,29496,CT,9/7/12,9/14/12,634,YouGov,lv,0,,,9/21/12
2012,29424,PA,9/7/12,9/14/12,1139,YouGov,lv,0,,,9/20/12
2012,29453,VA,9/7/12,9/14/12,1111,YouGov,rv,0,,,9/20/12
2012,29451,MI,9/7/12,9/14/12,1179,YouGov,rv,0,,,9/20/12
2012,29454,FL,9/7/12,9/14/12,1485,YouGov,rv,0,,,9/20/12
2012,29497,CT,9/7/12,9/14/12,681,YouGov,rv,0,,,9/21/12
2012,29494,MN,9/7/12,9/14/12,816,YouGov,lv,0,,,9/21/12
2012,29425,OH,9/7/12,9/14/12,1036,YouGov,lv,0,,,9/20/12
2012,23945,VA,9/13/12,9/13/12,500,Rasmussen (Pulse Opinion Research),lv,0,,,9/17/12
2012,27147,WI,9/12/12,9/13/12,959,PPP,lv,0,,,9/17/12
2012,23938,MA,9/6/12,9/13/12,444,WNEC,lv,0,,,9/16/12
2012,19089,FL,9/12/12,9/12/12,500,Rasmussen (Pulse Opinion Research),lv,0,,,9/13/12
2012,19105,MI,9/12/12,9/12/12,1156,FMW/Baydoun Consulting,lv,0,,,9/14/12
2012,23948,IN,9/10/12,9/12/12,800,Global Strategy Group,lv,0,,D,9/17/12
2012,23930,NJ,9/9/12,9/12/12,600,Philadelphia Inquirer,lv,0,0,,9/15/12
2012,23947,WI,9/9/12,9/12/12,800,Feldman Group,lv,0,,D,9/17/12
2012,22491,CA,9/9/12,9/12/12,802,M4 Strategies,lv,0,,,9/14/12
2012,29435,NJ,9/6/12,9/12/12,706,Fairleigh Dickinson,lv,0,,,9/20/12
2012,19069,MO,9/11/12,9/11/12,500,Rasmussen (Pulse Opinion Research),lv,0,,,9/12/12
2012,19072,MT,9/10/12,9/11/12,656,PPP,lv,0,,,9/12/12
2012,19095,MN,9/10/12,9/11/12,824,PPP,lv,0,,,9/13/12
2012,19100,FL,9/9/12,9/11/12,980,Marist,lv,1,,,9/13/12
2012,19079,CA,9/9/12,9/11/12,524,SurveyUSA,lv,0,,,9/12/12
2012,19098,VA,9/9/12,9/11/12,996,Marist,lv,0,,,9/13/12
2012,19102,OH,9/9/12,9/11/12,1316,Marist,rv,0,,,9/13/12
2012,19099,VA,9/9/12,9/11/12,1315,Marist,rv,0,,,9/13/12
2012,19103,OH,9/9/12,9/11/12,979,Marist,lv,1,,,9/13/12
2012,19101,FL,9/9/12,9/11/12,1352,Marist,rv,0,,,9/13/12
2012,19078,MI,9/8/12,9/11/12,600,EPIC/MRA,lv,0,,,9/12/12
2012,29690,MO,9/10/12,9/10/12,600,Kiley & Company,lv,0,,,10/1/12
2012,19053,VA,9/8/12,9/9/12,2238,Gravis Marketing,lv,0,,,9/11/12
2012,19056,AZ,9/7/12,9/9/12,993,PPP,lv,0,,,9/11/12
2012,19068,NM,9/7/12,9/9/12,1122,PPP,lv,0,,,9/12/12
2012,19027,OH,9/7/12,9/9/12,1072,PPP,lv,0,,,9/10/12
2012,19060,FL,9/7/12,9/9/12,596,SurveyUSA,lv,0,,,9/11/12
2012,22489,MN,9/6/12,9/9/12,551,SurveyUSA,lv,0,,,9/14/12
2012,19086,NY,9/4/12,9/9/12,1486,Quinnipiac,lv,0,,,9/13/12
2012,19041,OH,9/7/12,9/8/12,1548,Gravis Marketing,lv,0,,,9/10/12
2012,29749,ME,9/5/12,9/6/12,400,GS Strategy Group,lv,0,,,10/3/12
2012,19030,NM,9/3/12,9/6/12,667,Research & Polling,lv,0,,,9/10/12
2012,18935,FL,9/2/12,9/2/12,1288,Gravis Marketing,lv,0,,,9/5/12
2012,18936,OH,9/2/12,9/2/12,1381,Gravis Marketing,rv,0,,,9/5/12
2012,18929,MI,8/31/12,9/2/12,815,PPP,lv,0,,,9/4/12
2012,18919,FL,8/31/12,9/2/12,1548,PPP,lv,0,,,9/3/12
2012,18944,NJ,8/27/12,9/2/12,1471,Quinnipiac,lv,0,,,9/6/12
2012,18901,MO,8/28/12,8/29/12,621,PPP,lv,0,,,8/30/12
2012,18903,MI,8/28/12,8/28/12,1200,EPIC/MRA,lv,0,,,8/30/12
2012,19071,MO,8/27/12,8/28/12,829,Wenzel Strategies,lv,0,,,9/12/12
2012,23967,OH,8/27/12,8/27/12,1397,Gravis Marketing,lv,0,,,9/17/12
2012,18893,NV,8/23/12,8/26/12,831,PPP,lv,0,,,8/29/12
2012,18881,CT,8/22/12,8/26/12,1472,Quinnipiac,lv,0,,,8/28/12
2012,18908,WV,8/22/12,8/25/12,401,R.L. Repass,lv,0,,,8/31/12
2012,18863,OH,8/15/12,8/25/12,1758,Columbus Dispatch,lv,0,,,8/26/12
2012,23966,MO,8/23/12,8/23/12,1057,Gravis Marketing,a,0,,,9/17/12
2012,18845,VA,8/23/12,8/23/12,500,Rasmussen (Pulse Opinion Research),lv,0,,,8/24/12
2012,18867,MI,8/23/12,8/23/12,1277,Mitchell,lv,0,,,8/27/12
2012,18892,CT,8/22/12,8/23/12,881,PPP,lv,0,,,8/29/12
2012,18857,PA,8/21/12,8/23/12,601,Philadelphia Inquirer,lv,0,,,8/25/12
2012,18846,MO,8/22/12,8/22/12,500,Rasmussen (Pulse Opinion Research),lv,0,,,8/24/12
2012,19043,MA,8/21/12,8/21/12,592,Kimball Political Consulting,lv,0,,,9/10/12
2012,18835,CT,8/21/12,8/21/12,500,Rasmussen (Pulse Opinion Research),lv,0,,,8/23/12
2012,18828,NM,8/21/12,8/21/12,500,Rasmussen (Pulse Opinion Research),lv,0,,,8/22/12
2012,18816,NV,8/16/12,8/21/12,869,SurveyUSA,lv,0,,,8/22/12
2012,24037,WI,8/16/12,8/21/12,1190,The New York Times/Quinnipiac,lv,0,,,9/17/12
2012,24038,OH,8/16/12,8/21/12,802,U. of Cincinnati/Ohio Poll,lv,0,,,9/17/12
2012,18832,OH,8/15/12,8/21/12,1253,The New York Times/Quinnipiac,lv,0,,,8/23/12
2012,18831,FL,8/15/12,8/21/12,1241,The New York Times/Quinnipiac,lv,0,,,8/23/12
2012,18838,MO,8/20/12,8/20/12,500,PPP,lv,0,,,8/23/12
2012,18820,FL,8/20/12,8/20/12,728,Gravis Marketing,lv,0,,,8/22/12
2012,18817,MT,8/20/12,8/20/12,500,Rasmussen (Pulse Opinion Research),lv,0,,,8/22/12
2012,18839,MI,8/18/12,8/20/12,600,Glengariff Group,lv,0,,,8/23/12
2012,18825,WI,8/16/12,8/19/12,576,Marquette University,lv,0,,,8/22/12
2012,18829,MA,8/16/12,8/19/12,1115,PPP,lv,0,,,8/22/12
2012,18826,WI,8/16/12,8/19/12,706,Marquette University,rv,0,,,8/22/12
2012,18810,VA,8/16/12,8/19/12,855,PPP,lv,0,,,8/21/12
2012,18807,WI,8/16/12,8/19/12,1308,PPP,lv,0,,,8/21/12
2012,23962,NM,8/14/12,8/19/12,700,Gerstein Agne,lv,0,,d,9/17/12
2012,18808,NY,8/14/12,8/19/12,671,Siena,lv,0,,,8/21/12
2012,18798,FL,8/18/12,8/18/12,1503,FMW/Baydoun Consulting,lv,0,,,8/20/12
2012,18812,MI,8/16/12,8/16/12,1733,FMW/Baydoun Consulting,lv,0,,,8/22/12
2012,18779,FL,8/15/12,8/15/12,500,Rasmussen (Pulse Opinion Research),lv,0,,,8/16/12
2012,18780,WI,8/15/12,8/15/12,500,Rasmussen (Pulse Opinion Research),lv,0,,,8/16/12
2012,18824,NV,8/13/12,8/15/12,613,Garin Hart Yang,lv,0,,d,8/22/12
2012,29532,NE,8/14/12,8/14/12,1273,We Ask America,lv,0,,,9/23/12
2012,18765,OH,8/13/12,8/13/12,500,Rasmussen (Pulse Opinion Research),lv,0,,,8/14/12
2012,18766,OH,8/9/12,8/12/12,961,PPP,lv,0,,,8/14/12
2012,18759,MO,8/9/12,8/12/12,585,SurveyUSA,lv,0,,,8/13/12
2012,23961,IN,8/9/12,8/12/12,601,Garin Hart Yang,lv,0,,d,9/17/12
2012,18782,PA,8/7/12,8/12/12,681,Franklin & Marshall,rv,0,,,8/16/12
2012,23976,IN,8/6/12,8/9/12,600,Market Research Institute,lv,0,,r,9/17/12
2012,19040,PA,8/7/12,8/7/12,499,Gravis Marketing,lv,0,,,9/10/12
2012,18734,VA,8/7/12,8/7/12,500,Rasmussen (Pulse Opinion Research),lv,0,,,8/8/12
2012,23955,NM,8/5/12,8/7/12,502,Fairbank Maslin,lv,0,,,9/17/12
2012,18730,WI,7/31/12,8/6/12,1428,The New York Times/Quinnipiac,lv,0,,,8/8/12
2012,18729,VA,7/31/12,8/6/12,1412,The New York Times/Quinnipiac,lv,0,,,8/8/12
2012,23963,IN,8/2/12,8/5/12,601,Global Strategy Group,lv,0,,d,9/17/12
2012,18735,WI,8/2/12,8/5/12,1188,Marquette University,lv,0,,,8/8/12
2012,18736,WI,8/2/12,8/5/12,1400,Marquette University,rv,0,,,8/8/12
2012,18714,IN,7/31/12,8/1/12,400,Rasmussen (Pulse Opinion Research),lv,0,1,,8/5/12
2012,18696,MI,7/24/12,7/31/12,600,EPIC/MRA,lv,0,,,8/1/12
2012,18690,MO,7/30/12,7/30/12,500,Rasmussen (Pulse Opinion Research),lv,0,,,7/31/12
2012,18693,FL,7/24/12,7/30/12,1177,The New York Times/Quinnipiac,lv,0,,,8/1/12
2012,18694,OH,7/24/12,7/30/12,1193,The New York Times/Quinnipiac,lv,0,,,8/1/12
2012,18695,PA,7/24/12,7/30/12,1168,The New York Times/Quinnipiac,lv,0,,,8/1/12
2012,18700,CT,7/26/12,7/29/12,771,PPP,lv,0,,,8/1/12
2012,18689,FL,7/26/12,7/29/12,871,PPP,lv,0,,,7/31/12
2012,18703,NJ,7/23/12,7/29/12,945,Fairleigh Dickinson,a,0,,,8/2/12
2012,23959,MI,7/28/12,7/28/12,1046,FMW/Baydoun Consulting,lv,0,,,9/17/12
